,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
116,BL6-BALBc_HTxB,0.855,1.0,0.0,-0.01433947207126715,16,167
117,BL6-BALBc_HTxB,0.855,1.0,1.0,0.004211960528190589,16,167
118,BL6-BALBc_HTxB,0.855,1.0,2.0,0.011440009143555092,16,167
119,BL6-BALBc_HTxB,0.855,1.0,5.0,0.01447336174077938,16,167
120,BL6-BALBc_HTxB,0.85,1.0,0.0,-0.01433947207126715,16,167
121,BL6-BALBc_HTxB,0.85,1.0,1.0,0.004211960528190589,16,167
122,BL6-BALBc_HTxB,0.85,1.0,2.0,0.011440009143555092,16,167
123,BL6-BALBc_HTxB,0.85,1.0,5.0,0.01447336174077938,16,167
124,BL6-BALBc_HTxB,0.845,1.0,0.0,-0.01433947207126715,16,167
125,BL6-BALBc_HTxB,0.845,1.0,1.0,0.004211960528190589,16,167
126,BL6-BALBc_HTxB,0.845,1.0,2.0,0.011440009143555092,16,167
127,BL6-BALBc_HTxB,0.845,1.0,5.0,0.01447336174077938,16,167
128,BL6-BALBc_HTxB,0.84,1.0,0.0,-0.01433947207126715,16,167
129,BL6-BALBc_HTxB,0.84,1.0,1.0,0.004211960528190589,16,167
130,BL6-BALBc_HTxB,0.84,1.0,2.0,0.011440009143555092,16,167
131,BL6-BALBc_HTxB,0.84,1.0,5.0,0.01447336174077938,16,167
132,BL6-BALBc_HTxB,0.835,1.0,0.0,-0.01433947207126715,16,167
133,BL6-BALBc_HTxB,0.835,1.0,1.0,0.004211960528190589,16,167
134,BL6-BALBc_HTxB,0.835,1.0,2.0,0.011440009143555092,16,167
135,BL6-BALBc_HTxB,0.835,1.0,5.0,0.01447336174077938,16,167
136,BL6-BALBc_HTxB,0.83,1.0,0.0,-0.01433947207126715,16,167
137,BL6-BALBc_HTxB,0.83,1.0,1.0,0.004211960528190589,16,167
138,BL6-BALBc_HTxB,0.83,1.0,2.0,0.011440009143555092,16,167
