sample,percentile,thresh_tcrbeta,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.7050000000000001,8.0,4.0,0.07413567657828257,119,3844
D7C,0.7050000000000001,8.0,5.0,0.07143890428799332,119,3844
D7C,0.7,8.0,0.0,0.12059816522620082,119,3844
D7C,0.7,8.0,1.0,0.09664560825575967,119,3844
D7C,0.7,8.0,2.0,0.08453194321690125,119,3844
D7C,0.7,8.0,3.0,0.07812193374995062,119,3844
D7C,0.7,8.0,4.0,0.07413567657828257,119,3844
D7C,0.7,8.0,5.0,0.07143890428799332,119,3844
D7C,0.6950000000000001,9.0,0.0,0.13791517022861988,117,3666
D7C,0.6950000000000001,9.0,1.0,0.11005363522706442,117,3666
D7C,0.6950000000000001,9.0,2.0,0.09519807849387434,117,3666
D7C,0.6950000000000001,9.0,3.0,0.08734865039575644,117,3666
D7C,0.6950000000000001,9.0,4.0,0.08255086017497827,117,3666
D7C,0.6950000000000001,9.0,5.0,0.07934348223256951,117,3666
D7C,0.69,9.0,0.0,0.13791517022861988,117,3666
D7C,0.69,9.0,1.0,0.11005363522706442,117,3666
D7C,0.69,9.0,2.0,0.09519807849387434,117,3666
D7C,0.69,9.0,3.0,0.08734865039575644,117,3666
D7C,0.69,9.0,4.0,0.08255086017497827,117,3666
D7C,0.69,9.0,5.0,0.07934348223256951,117,3666
D7C,0.685,9.0,0.0,0.13791517022861988,117,3666
D7C,0.685,9.0,1.0,0.11005363522706442,117,3666
D7C,0.685,9.0,2.0,0.09519807849387434,117,3666
D7C,0.685,9.0,3.0,0.08734865039575644,117,3666
D7C,0.685,9.0,4.0,0.08255086017497827,117,3666
D7C,0.685,9.0,5.0,0.07934348223256951,117,3666
D7C,0.6799999999999999,9.0,0.0,0.13791517022861988,117,3666
D7C,0.6799999999999999,9.0,1.0,0.11005363522706442,117,3666
D7C,0.6799999999999999,9.0,2.0,0.09519807849387434,117,3666
D7C,0.6799999999999999,9.0,3.0,0.08734865039575644,117,3666
D7C,0.6799999999999999,9.0,4.0,0.08255086017497827,117,3666
D7C,0.6799999999999999,9.0,5.0,0.07934348223256951,117,3666
D7C,0.675,9.0,0.0,0.13791517022861988,117,3666
D7C,0.675,9.0,1.0,0.11005363522706442,117,3666
D7C,0.675,9.0,2.0,0.09519807849387434,117,3666
D7C,0.675,9.0,3.0,0.08734865039575644,117,3666
D7C,0.675,9.0,4.0,0.08255086017497827,117,3666
D7C,0.675,9.0,5.0,0.07934348223256951,117,3666
D7C,0.6699999999999999,9.0,0.0,0.13791517022861988,117,3666
D7C,0.6699999999999999,9.0,1.0,0.11005363522706442,117,3666
D7C,0.6699999999999999,9.0,2.0,0.09519807849387434,117,3666
D7C,0.6699999999999999,9.0,3.0,0.08734865039575644,117,3666
D7C,0.6699999999999999,9.0,4.0,0.08255086017497827,117,3666
D7C,0.6699999999999999,9.0,5.0,0.07934348223256951,117,3666
D7C,0.665,9.0,0.0,0.13791517022861988,117,3666
D7C,0.665,9.0,1.0,0.11005363522706442,117,3666
D7C,0.665,9.0,2.0,0.09519807849387434,117,3666
D7C,0.665,9.0,3.0,0.08734865039575644,117,3666
D7C,0.665,9.0,4.0,0.08255086017497827,117,3666
D7C,0.665,9.0,5.0,0.07934348223256951,117,3666
D7C,0.6599999999999999,10.0,0.0,0.14672827719746678,111,3474
D7C,0.6599999999999999,10.0,1.0,0.11851785423468549,111,3474
D7C,0.6599999999999999,10.0,2.0,0.10324019718678765,111,3474
D7C,0.6599999999999999,10.0,3.0,0.09526661749894941,111,3474
D7C,0.6599999999999999,10.0,4.0,0.0904038320222446,111,3474
D7C,0.6599999999999999,10.0,5.0,0.08713458631170565,111,3474
D7C,0.655,10.0,0.0,0.14672827719746678,111,3474
D7C,0.655,10.0,1.0,0.11851785423468549,111,3474
D7C,0.655,10.0,2.0,0.10324019718678765,111,3474
D7C,0.655,10.0,3.0,0.09526661749894941,111,3474
D7C,0.655,10.0,4.0,0.0904038320222446,111,3474
D7C,0.655,10.0,5.0,0.08713458631170565,111,3474
D7C,0.6499999999999999,10.0,0.0,0.14672827719746678,111,3474
D7C,0.6499999999999999,10.0,1.0,0.11851785423468549,111,3474
D7C,0.6499999999999999,10.0,2.0,0.10324019718678765,111,3474
D7C,0.6499999999999999,10.0,3.0,0.09526661749894941,111,3474
D7C,0.6499999999999999,10.0,4.0,0.0904038320222446,111,3474
D7C,0.6499999999999999,10.0,5.0,0.08713458631170565,111,3474
D7C,0.645,10.0,0.0,0.14672827719746678,111,3474
D7C,0.645,10.0,1.0,0.11851785423468549,111,3474
D7C,0.645,10.0,2.0,0.10324019718678765,111,3474
D7C,0.645,10.0,3.0,0.09526661749894941,111,3474
D7C,0.645,10.0,4.0,0.0904038320222446,111,3474
D7C,0.645,10.0,5.0,0.08713458631170565,111,3474
D7C,0.64,10.0,0.0,0.14672827719746678,111,3474
D7C,0.64,10.0,1.0,0.11851785423468549,111,3474
D7C,0.64,10.0,2.0,0.10324019718678765,111,3474
D7C,0.64,10.0,3.0,0.09526661749894941,111,3474
D7C,0.64,10.0,4.0,0.0904038320222446,111,3474
D7C,0.64,10.0,5.0,0.08713458631170565,111,3474
D7C,0.635,10.0,0.0,0.14672827719746678,111,3474
D7C,0.635,10.0,1.0,0.11851785423468549,111,3474
D7C,0.635,10.0,2.0,0.10324019718678765,111,3474
D7C,0.635,10.0,3.0,0.09526661749894941,111,3474
D7C,0.635,10.0,4.0,0.0904038320222446,111,3474
D7C,0.635,10.0,5.0,0.08713458631170565,111,3474
D7C,0.63,10.0,0.0,0.14672827719746678,111,3474
D7C,0.63,10.0,1.0,0.11851785423468549,111,3474
D7C,0.63,10.0,2.0,0.10324019718678765,111,3474
D7C,0.63,10.0,3.0,0.09526661749894941,111,3474
D7C,0.63,10.0,4.0,0.0904038320222446,111,3474
