percentile,thresh_tcrbeta,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_ge5,n_common_clonotypes_ge5,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.13,63.0,179,4.1320406278855035,156,6,6,0.13866637518488167,0.5808165255281437,0.3661276924021948,0.076055816191476
0.125,65.0,170,3.9242843951985225,156,6,6,0.13866637518488167,0.5808165255281437,0.3661276924021948,0.076055816191476
0.12,68.0,160,3.693444136657433,156,6,6,0.16609737940144198,0.5675548552754435,0.3446181687643823,0.07523598527595238
0.11499999999999999,70.0,157,3.624192059095106,156,6,6,0.16609737940144198,0.5675548552754435,0.3446181687643823,0.07523598527595238
0.10999999999999999,73.0,143,3.3010156971375806,156,5,5,0.1694540228943956,0.5611951447245564,0.39425579621890844,0.050612601796815745
0.10499999999999998,78.0,135,3.1163434903047094,156,5,5,0.1694540228943956,0.5611951447245564,0.39425579621890844,0.050612601796815745
0.09999999999999998,82.90000000000009,127,2.9316712834718377,156,4,4,0.15597117722672316,0.5152061935885465,0.3012352124891613,-0.026611490717347534
0.09499999999999997,86.0,115,2.65466297322253,156,4,4,0.15597117722672316,0.5152061935885465,0.3012352124891613,-0.026611490717347534
0.08999999999999997,91.0,112,2.5854108956602033,156,3,3,0.14248833155905072,0.46921724245253654,0.396957462526556,-0.036841974409619026
0.08499999999999996,96.0,104,2.4007386888273317,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.07999999999999996,101.51999999999998,95,2.192982456140351,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.07499999999999996,110.0,85,1.9621421975992612,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.06999999999999995,117.0,80,1.8467220683287164,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.06499999999999995,126.48500000000013,75,1.7313019390581716,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.05999999999999994,135.0,67,1.5466297322253002,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.05499999999999994,149.0,61,1.4081255771006465,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.04999999999999993,160.0,54,1.2465373961218837,156,2,2,0.1657399064504786,0.5152061935885465,0.30623634312578757,-0.06477037659025989
0.04499999999999993,172.4200000000019,48,1.10803324099723,156,1,1,0.18899148134190646,0.5611951447245564,0.2596117133852489,-0.05922496168579583
0.040000000000000036,199.0,39,0.9002770083102493,156,0,0,,,,
0.03500000000000003,219.82999999999993,29,0.6694367497691598,156,0,0,,,,
0.030000000000000027,243.27999999999884,25,0.577100646352724,156,0,0,,,,
0.025000000000000022,278.0,18,0.4155124653739612,156,0,0,,,,
0.020000000000000018,321.1400000000003,12,0.2770083102493075,156,0,0,,,,
0.015000000000000013,394.1749999999993,8,0.18467220683287167,156,0,0,,,,
0.010000000000000009,492.7599999999984,6,0.13850415512465375,156,0,0,,,,
0.0050000000000000044,648.0050000000074,3,0.06925207756232687,156,0,0,,,,
0.0,2336.0,1,0.023084025854108958,156,0,0,,,,
