percentile,thresh_eeepvkki,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
0.15000000000000002,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.14500000000000002,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.14,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.135,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.13,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.125,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.12,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.11499999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.10999999999999999,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.10499999999999998,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.09999999999999998,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.09499999999999997,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.08999999999999997,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.08499999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.07999999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.07499999999999996,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.06999999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.06499999999999995,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.05999999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.05499999999999994,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.04999999999999993,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.04499999999999993,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.040000000000000036,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.03500000000000003,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.030000000000000027,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.025000000000000022,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
0.020000000000000018,0.0,1937,78.86807817589576,139,111,111,0.010605682293005292,0.15990320507440914,-0.15554018031659927,-0.002511201186639733
