,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
381,D7B,0.5249999999999999,0.0,1.0,-0.09086494012878411,55,730
382,D7B,0.5249999999999999,0.0,2.0,-0.07552137112605681,55,730
383,D7B,0.5249999999999999,0.0,5.0,-0.058692572305638936,55,730
384,D7B,0.52,0.0,0.0,-0.11791066874623715,55,730
385,D7B,0.52,0.0,1.0,-0.09086494012878411,55,730
386,D7B,0.52,0.0,2.0,-0.07552137112605681,55,730
387,D7B,0.52,0.0,5.0,-0.058692572305638936,55,730
388,D7B,0.515,0.0,0.0,-0.11791066874623715,55,730
389,D7B,0.515,0.0,1.0,-0.09086494012878411,55,730
390,D7B,0.515,0.0,2.0,-0.07552137112605681,55,730
391,D7B,0.515,0.0,5.0,-0.058692572305638936,55,730
392,D7B,0.51,0.0,0.0,-0.11791066874623715,55,730
393,D7B,0.51,0.0,1.0,-0.09086494012878411,55,730
394,D7B,0.51,0.0,2.0,-0.07552137112605681,55,730
395,D7B,0.51,0.0,5.0,-0.058692572305638936,55,730
396,D7B,0.505,0.0,0.0,-0.11791066874623715,55,730
397,D7B,0.505,0.0,1.0,-0.09086494012878411,55,730
398,D7B,0.505,0.0,2.0,-0.07552137112605681,55,730
399,D7B,0.505,0.0,5.0,-0.058692572305638936,55,730
400,D7B,0.5,0.0,0.0,-0.11791066874623715,55,730
401,D7B,0.5,0.0,1.0,-0.09086494012878411,55,730
402,D7B,0.5,0.0,2.0,-0.07552137112605681,55,730
403,D7B,0.5,0.0,5.0,-0.058692572305638936,55,730
404,D7B,0.495,0.0,0.0,-0.11791066874623715,55,730
405,D7B,0.495,0.0,1.0,-0.09086494012878411,55,730
406,D7B,0.495,0.0,2.0,-0.07552137112605681,55,730
407,D7B,0.495,0.0,5.0,-0.058692572305638936,55,730
408,D7B,0.49,0.0,0.0,-0.11791066874623715,55,730
409,D7B,0.49,0.0,1.0,-0.09086494012878411,55,730
410,D7B,0.49,0.0,2.0,-0.07552137112605681,55,730
