sample,percentile,thresh_eeepvkki,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
D7C,0.855,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.855,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.855,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.85,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.85,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.85,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.85,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.845,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.845,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.845,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.845,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.84,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.84,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.84,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.84,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.835,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.835,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.835,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.835,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.83,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.83,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.83,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.83,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.825,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.825,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.825,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.825,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.8200000000000001,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.8200000000000001,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.8200000000000001,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.8200000000000001,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.815,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.815,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.815,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.815,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.81,1.0,0.0,-0.1106378905491986,116,2503
D7C,0.81,1.0,1.0,-0.10351491827155815,116,2503
D7C,0.81,1.0,2.0,-0.09744424468396594,116,2503
D7C,0.81,1.0,5.0,-0.08709847344791978,116,2503
D7C,0.8049999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.8049999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.8049999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.8049999999999999,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.8,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.8,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.8,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.8,0.0,5.0,-0.11475998875051169,107,2311
D7C,0.7949999999999999,0.0,0.0,-0.16110557131214756,107,2311
D7C,0.7949999999999999,0.0,1.0,-0.14399137398061096,107,2311
D7C,0.7949999999999999,0.0,2.0,-0.13135485170102174,107,2311
D7C,0.7949999999999999,0.0,5.0,-0.11475998875051169,107,2311
