,percentile,thresh_ly49c,n_cells,pct_cells_retained,n_clonotypes_baseline_ge5,n_clonotypes_filtered_retained,n_common_clonotypes_retained,median_cosine_dist,median_l1_dist,mean_entropy_change,mean_coherence_change
185,0.07499999999999996,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
186,0.06999999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
187,0.06499999999999995,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
188,0.05999999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
189,0.05499999999999994,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
190,0.04999999999999993,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
191,0.04499999999999993,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
192,0.040000000000000036,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
193,0.03500000000000003,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
194,0.030000000000000027,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
195,0.025000000000000022,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
196,0.020000000000000018,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
197,0.015000000000000013,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
198,0.010000000000000009,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
199,0.0050000000000000044,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
200,0.0,0.0,730,56.85358255451713,98,55,55,0.03602515218297697,0.2878352148940384,-0.09086494012878413,-0.020690108892357433
