,sample,percentile,thresh_ly49c,alpha,mean_entropy_change,n_common_clonotypes_ge5,n_cells_after
384,D7C,0.52,0.0,0.0,-0.21074868623394033,15,518
385,D7C,0.52,0.0,1.0,-0.17137086502478566,15,518
386,D7C,0.52,0.0,2.0,-0.1464560322534026,15,518
387,D7C,0.52,0.0,5.0,-0.12393793852698742,15,518
388,D7C,0.515,0.0,0.0,-0.21074868623394033,15,518
389,D7C,0.515,0.0,1.0,-0.17137086502478566,15,518
390,D7C,0.515,0.0,2.0,-0.1464560322534026,15,518
391,D7C,0.515,0.0,5.0,-0.12393793852698742,15,518
392,D7C,0.51,0.0,0.0,-0.21074868623394033,15,518
393,D7C,0.51,0.0,1.0,-0.17137086502478566,15,518
394,D7C,0.51,0.0,2.0,-0.1464560322534026,15,518
395,D7C,0.51,0.0,5.0,-0.12393793852698742,15,518
396,D7C,0.505,0.0,0.0,-0.21074868623394033,15,518
397,D7C,0.505,0.0,1.0,-0.17137086502478566,15,518
398,D7C,0.505,0.0,2.0,-0.1464560322534026,15,518
399,D7C,0.505,0.0,5.0,-0.12393793852698742,15,518
400,D7C,0.5,0.0,0.0,-0.21074868623394033,15,518
401,D7C,0.5,0.0,1.0,-0.17137086502478566,15,518
402,D7C,0.5,0.0,2.0,-0.1464560322534026,15,518
403,D7C,0.5,0.0,5.0,-0.12393793852698742,15,518
404,D7C,0.495,0.0,0.0,-0.21074868623394033,15,518
405,D7C,0.495,0.0,1.0,-0.17137086502478566,15,518
406,D7C,0.495,0.0,2.0,-0.1464560322534026,15,518
407,D7C,0.495,0.0,5.0,-0.12393793852698742,15,518
408,D7C,0.49,0.0,0.0,-0.21074868623394033,15,518
409,D7C,0.49,0.0,1.0,-0.17137086502478566,15,518
410,D7C,0.49,0.0,2.0,-0.1464560322534026,15,518
411,D7C,0.49,0.0,5.0,-0.12393793852698742,15,518
412,D7C,0.485,0.0,0.0,-0.21074868623394033,15,518
413,D7C,0.485,0.0,1.0,-0.17137086502478566,15,518
